shipment_id,origin_node_id,destination_node_id,volume_units,priority_level,baseline_cost_usd
S_008752,NODE_0183,NODE_0295,15,Medium,4024
S_008753,NODE_0256,NODE_0293,29,High,2365
S_008754,NODE_0111,NODE_0016,12,Low,4480
S_008755,NODE_0143,NODE_0021,22,Medium,1792
S_008756,NODE_0131,NODE_0071,13,Low,953
S_008757,NODE_0120,NODE_0123,5,Medium,4368
S_008758,NODE_0255,NODE_0096,13,Medium,1390
S_008759,NODE_0270,NODE_0274,9,High,1409
S_008760,NODE_0274,NODE_0209,25,Medium,1164
S_008761,NODE_0108,NODE_0072,19,Medium,675
S_008762,NODE_0204,NODE_0121,12,Medium,1994
S_008763,NODE_0135,NODE_0239,13,Low,3352
S_008764,NODE_0243,NODE_0075,26,Medium,4787
S_008765,NODE_0165,NODE_0017,1,Medium,1645
S_008766,NODE_0283,NODE_0153,27,Low,4662
S_008767,NODE_0181,NODE_0268,25,Low,721
S_008768,NODE_0296,NODE_0261,14,Medium,1819
S_008769,NODE_0137,NODE_0160,23,Low,3176
S_008770,NODE_0033,NODE_0136,20,Low,3043
S_008771,NODE_0257,NODE_0239,24,Low,3324
S_008772,NODE_0249,NODE_0191,9,Low,2851
S_008773,NODE_0164,NODE_0120,13,Medium,3709
S_008774,NODE_0051,NODE_0031,16,Medium,4142
S_008775,NODE_0233,NODE_0072,5,Low,1658
S_008776,NODE_0219,NODE_0157,28,Medium,1192
S_008777,NODE_0165,NODE_0123,8,Low,585
S_008778,NODE_0075,NODE_0254,1,Low,4270
S_008779,NODE_0186,NODE_0030,28,Medium,3936
S_008780,NODE_0240,NODE_0223,23,High,2492
S_008781,NODE_0275,NODE_0019,29,Medium,1386
S_008782,NODE_0129,NODE_0183,8,High,3591
S_008783,NODE_0005,NODE_0059,30,Medium,4724
S_008784,NODE_0036,NODE_0079,25,Low,4579
S_008785,NODE_0175,NODE_0003,2,Low,3797
S_008786,NODE_0041,NODE_0178,12,High,3337
S_008787,NODE_0291,NODE_0112,28,High,1784
S_008788,NODE_0073,NODE_0132,9,Medium,3415
S_008789,NODE_0223,NODE_0173,6,Low,1986
S_008790,NODE_0065,NODE_0049,10,High,4891
S_008791,NODE_0158,NODE_0143,25,Low,2052
S_008792,NODE_0292,NODE_0294,12,High,1199
S_008793,NODE_0228,NODE_0205,19,High,2130
S_008794,NODE_0106,NODE_0026,8,High,1148
S_008795,NODE_0162,NODE_0222,19,Medium,840
S_008796,NODE_0246,NODE_0006,12,High,4066
S_008797,NODE_0189,NODE_0033,1,Medium,2209
S_008798,NODE_0210,NODE_0057,21,Low,1648
S_008799,NODE_0265,NODE_0248,10,Low,4616
S_008800,NODE_0057,NODE_0032,15,Low,703
S_008801,NODE_0192,NODE_0295,26,High,2377
S_008802,NODE_0271,NODE_0074,3,Medium,3072
S_008803,NODE_0067,NODE_0279,15,High,3748
S_008804,NODE_0069,NODE_0258,19,Low,560
S_008805,NODE_0095,NODE_0282,10,Low,3454
S_008806,NODE_0073,NODE_0038,17,Medium,887
S_008807,NODE_0164,NODE_0196,28,Low,2054
S_008808,NODE_0054,NODE_0292,4,Low,3845
S_008809,NODE_0027,NODE_0134,23,High,4975
S_008810,NODE_0181,NODE_0270,19,Medium,3170
S_008811,NODE_0134,NODE_0282,3,High,2726
S_008812,NODE_0139,NODE_0007,20,Low,4953
S_008813,NODE_0219,NODE_0180,10,Medium,1068
S_008814,NODE_0095,NODE_0255,21,Low,3553
S_008815,NODE_0129,NODE_0261,15,Medium,4837
S_008816,NODE_0241,NODE_0018,11,Medium,3617
S_008817,NODE_0078,NODE_0115,1,High,887
S_008818,NODE_0190,NODE_0200,1,High,3029
S_008819,NODE_0139,NODE_0200,28,Low,3454
S_008820,NODE_0005,NODE_0049,5,High,2311
S_008821,NODE_0171,NODE_0026,14,Medium,3571
S_008822,NODE_0192,NODE_0221,27,Low,3449
S_008823,NODE_0014,NODE_0178,20,Low,4688
S_008824,NODE_0184,NODE_0190,23,Medium,4007
S_008825,NODE_0168,NODE_0248,18,High,2242
S_008826,NODE_0243,NODE_0293,23,Low,1288
S_008827,NODE_0157,NODE_0249,9,Low,4281
S_008828,NODE_0077,NODE_0290,27,High,841
S_008829,NODE_0097,NODE_0166,28,Low,1177
S_008830,NODE_0290,NODE_0198,26,Low,1521
S_008831,NODE_0013,NODE_0070,15,Medium,2728
S_008832,NODE_0254,NODE_0036,30,Medium,2034
S_008833,NODE_0128,NODE_0116,6,Low,1325
S_008834,NODE_0038,NODE_0297,2,Low,4078
S_008835,NODE_0213,NODE_0068,8,Medium,4186
S_008836,NODE_0098,NODE_0282,4,Low,2542
S_008837,NODE_0003,NODE_0275,8,Low,2655
S_008838,NODE_0189,NODE_0083,8,Medium,4874
S_008839,NODE_0006,NODE_0106,10,Medium,2276
S_008840,NODE_0100,NODE_0092,17,Medium,2664
S_008841,NODE_0078,NODE_0186,14,Medium,3804
S_008842,NODE_0282,NODE_0201,14,High,779
S_008843,NODE_0170,NODE_0283,2,Low,906
S_008844,NODE_0184,NODE_0284,19,High,3364
S_008845,NODE_0110,NODE_0278,4,Medium,4343
S_008846,NODE_0190,NODE_0027,30,Low,3072
S_008847,NODE_0138,NODE_0113,22,High,3228
S_008848,NODE_0232,NODE_0276,4,High,904
S_008849,NODE_0246,NODE_0232,20,High,2742
S_008850,NODE_0054,NODE_0144,29,High,4756
S_008851,NODE_0058,NODE_0177,22,High,1435
S_008852,NODE_0151,NODE_0138,14,Medium,1259
S_008853,NODE_0174,NODE_0129,4,Medium,1263
S_008854,NODE_0018,NODE_0001,28,Medium,3477
S_008855,NODE_0212,NODE_0072,30,Medium,3702
S_008856,NODE_0219,NODE_0274,18,Medium,2879
S_008857,NODE_0160,NODE_0170,8,High,3768
S_008858,NODE_0112,NODE_0254,30,Medium,3986
S_008859,NODE_0221,NODE_0184,20,High,3385
S_008860,NODE_0023,NODE_0086,22,Low,2757
S_008861,NODE_0144,NODE_0067,8,High,1337
S_008862,NODE_0219,NODE_0092,6,Medium,4014
S_008863,NODE_0137,NODE_0261,28,Medium,1382
S_008864,NODE_0269,NODE_0200,4,Medium,3653
S_008865,NODE_0082,NODE_0280,17,Low,3808
S_008866,NODE_0111,NODE_0171,18,Low,3564
S_008867,NODE_0105,NODE_0102,3,High,3455
S_008868,NODE_0042,NODE_0102,3,High,2113
S_008869,NODE_0176,NODE_0220,4,Low,4139
S_008870,NODE_0002,NODE_0083,16,High,2871
S_008871,NODE_0243,NODE_0096,10,Medium,4237
S_008872,NODE_0295,NODE_0098,15,Low,1939
S_008873,NODE_0116,NODE_0056,16,Medium,1123
S_008874,NODE_0208,NODE_0285,6,Low,3336
S_008875,NODE_0267,NODE_0279,11,High,4781
S_008876,NODE_0139,NODE_0100,4,Low,3073
S_008877,NODE_0253,NODE_0155,1,High,4165
S_008878,NODE_0157,NODE_0228,9,Low,4199
S_008879,NODE_0099,NODE_0244,5,High,3939
S_008880,NODE_0053,NODE_0249,12,Medium,3297
S_008881,NODE_0224,NODE_0248,19,High,955
S_008882,NODE_0197,NODE_0063,17,Low,2868
S_008883,NODE_0134,NODE_0076,11,Low,1207
S_008884,NODE_0259,NODE_0019,20,Medium,2635
S_008885,NODE_0170,NODE_0160,3,High,1532
S_008886,NODE_0148,NODE_0053,12,Low,4709
S_008887,NODE_0221,NODE_0121,10,High,2557
S_008888,NODE_0003,NODE_0034,14,Low,4198
S_008889,NODE_0024,NODE_0194,9,High,1460
S_008890,NODE_0155,NODE_0156,11,Low,2510
S_008891,NODE_0252,NODE_0178,27,Low,664
S_008892,NODE_0049,NODE_0184,13,High,1283
S_008893,NODE_0141,NODE_0222,22,Low,3609
S_008894,NODE_0152,NODE_0039,12,Medium,2366
S_008895,NODE_0096,NODE_0243,14,High,2712
S_008896,NODE_0003,NODE_0045,7,Medium,1087
S_008897,NODE_0251,NODE_0259,3,Low,547
S_008898,NODE_0249,NODE_0056,19,Medium,4447
S_008899,NODE_0052,NODE_0153,29,Medium,1332
S_008900,NODE_0159,NODE_0298,12,Low,2791
S_008901,NODE_0298,NODE_0183,11,High,2051
S_008902,NODE_0277,NODE_0249,28,Low,3642
S_008903,NODE_0281,NODE_0018,28,Medium,1932
S_008904,NODE_0201,NODE_0218,24,Low,4739
S_008905,NODE_0025,NODE_0273,9,Low,4763
S_008906,NODE_0265,NODE_0035,13,High,3047
S_008907,NODE_0271,NODE_0071,28,Medium,1891
S_008908,NODE_0100,NODE_0011,27,High,757
S_008909,NODE_0233,NODE_0008,26,Medium,3655
S_008910,NODE_0141,NODE_0128,11,Low,2434
S_008911,NODE_0011,NODE_0003,13,High,521
S_008912,NODE_0133,NODE_0183,23,High,1518
S_008913,NODE_0024,NODE_0261,3,High,4427
S_008914,NODE_0118,NODE_0108,2,Low,1952
S_008915,NODE_0252,NODE_0193,8,High,1636
S_008916,NODE_0233,NODE_0093,6,Low,4565
S_008917,NODE_0113,NODE_0218,20,Medium,985
S_008918,NODE_0134,NODE_0106,5,High,3660
S_008919,NODE_0022,NODE_0169,19,Low,2632
S_008920,NODE_0237,NODE_0119,12,Low,3181
S_008921,NODE_0072,NODE_0084,14,High,3498
S_008922,NODE_0133,NODE_0105,2,Medium,2213
S_008923,NODE_0288,NODE_0239,29,Low,3000
S_008924,NODE_0189,NODE_0049,7,High,3340
S_008925,NODE_0222,NODE_0151,5,Medium,985
S_008926,NODE_0194,NODE_0031,23,Low,4255
S_008927,NODE_0080,NODE_0239,9,Low,3074
S_008928,NODE_0045,NODE_0132,21,High,2485
S_008929,NODE_0058,NODE_0198,10,Low,1064
S_008930,NODE_0045,NODE_0102,14,Medium,3939
S_008931,NODE_0158,NODE_0025,21,Low,3454
S_008932,NODE_0147,NODE_0088,14,Low,845
S_008933,NODE_0211,NODE_0065,18,High,2000
S_008934,NODE_0085,NODE_0096,17,Medium,2168
S_008935,NODE_0184,NODE_0236,20,High,2037
S_008936,NODE_0275,NODE_0163,30,High,2962
S_008937,NODE_0188,NODE_0287,19,Low,1774
S_008938,NODE_0166,NODE_0032,21,Medium,2783
S_008939,NODE_0248,NODE_0164,6,High,2718
S_008940,NODE_0227,NODE_0234,12,Medium,3500
S_008941,NODE_0161,NODE_0052,6,High,4703
S_008942,NODE_0170,NODE_0223,7,High,2041
S_008943,NODE_0219,NODE_0251,14,Medium,3343
S_008944,NODE_0232,NODE_0029,7,Low,526
S_008945,NODE_0040,NODE_0085,5,High,1084
S_008946,NODE_0125,NODE_0114,21,High,4725
S_008947,NODE_0252,NODE_0182,26,Low,2644
S_008948,NODE_0091,NODE_0037,10,Medium,4688
S_008949,NODE_0109,NODE_0171,10,High,3216
S_008950,NODE_0232,NODE_0147,19,High,4812
S_008951,NODE_0118,NODE_0217,29,High,2140
S_008952,NODE_0287,NODE_0065,12,Low,3544
S_008953,NODE_0146,NODE_0110,2,High,2075
S_008954,NODE_0174,NODE_0127,30,Medium,1916
S_008955,NODE_0032,NODE_0180,3,Medium,2103
S_008956,NODE_0146,NODE_0194,14,Low,4043
S_008957,NODE_0272,NODE_0293,21,High,1742
S_008958,NODE_0130,NODE_0240,4,Medium,4397
S_008959,NODE_0164,NODE_0212,29,Low,640
S_008960,NODE_0279,NODE_0023,22,Low,818
S_008961,NODE_0109,NODE_0010,6,Low,1340
S_008962,NODE_0071,NODE_0107,19,Medium,3476
S_008963,NODE_0054,NODE_0091,4,Medium,4694
S_008964,NODE_0114,NODE_0069,7,Low,3408
S_008965,NODE_0132,NODE_0050,9,Low,1845
S_008966,NODE_0209,NODE_0118,21,Low,3878
S_008967,NODE_0065,NODE_0058,10,Medium,3116
S_008968,NODE_0103,NODE_0243,4,Medium,797
S_008969,NODE_0136,NODE_0164,4,High,3717
S_008970,NODE_0250,NODE_0278,28,Medium,4544
S_008971,NODE_0281,NODE_0256,26,Low,1142
S_008972,NODE_0063,NODE_0180,25,High,1322
S_008973,NODE_0106,NODE_0091,14,High,2945
S_008974,NODE_0095,NODE_0100,30,Low,3721
S_008975,NODE_0097,NODE_0172,12,Medium,3895
S_008976,NODE_0020,NODE_0106,7,High,3669
S_008977,NODE_0288,NODE_0096,3,Low,3295
S_008978,NODE_0227,NODE_0042,19,Medium,2526
S_008979,NODE_0090,NODE_0102,23,High,1320
S_008980,NODE_0181,NODE_0150,11,Medium,1627
S_008981,NODE_0232,NODE_0286,24,Medium,4080
S_008982,NODE_0082,NODE_0195,1,Low,2263
S_008983,NODE_0168,NODE_0219,10,Low,2406
S_008984,NODE_0007,NODE_0273,14,High,1141
S_008985,NODE_0191,NODE_0006,16,High,4076
S_008986,NODE_0253,NODE_0291,13,High,2280
S_008987,NODE_0268,NODE_0055,19,High,1510
S_008988,NODE_0290,NODE_0148,18,High,4269
S_008989,NODE_0139,NODE_0199,4,Low,2420
S_008990,NODE_0042,NODE_0004,2,Low,2868
S_008991,NODE_0046,NODE_0185,11,Low,4550
S_008992,NODE_0167,NODE_0266,25,Medium,2283
S_008993,NODE_0231,NODE_0107,11,Low,2160
S_008994,NODE_0084,NODE_0242,2,Low,4634
S_008995,NODE_0205,NODE_0209,14,High,4045
S_008996,NODE_0272,NODE_0188,27,High,2700
S_008997,NODE_0108,NODE_0035,3,Medium,1823
S_008998,NODE_0034,NODE_0030,23,High,3818
S_008999,NODE_0181,NODE_0043,10,High,2573
S_009000,NODE_0236,NODE_0105,26,High,3797
S_009001,NODE_0186,NODE_0148,24,Low,1140
S_009002,NODE_0009,NODE_0174,12,Medium,4557
S_009003,NODE_0033,NODE_0023,30,Low,950
S_009004,NODE_0073,NODE_0236,11,High,3894
S_009005,NODE_0021,NODE_0285,30,High,4971
S_009006,NODE_0296,NODE_0169,18,Medium,4197
S_009007,NODE_0096,NODE_0169,28,High,2952
S_009008,NODE_0104,NODE_0130,29,Low,2042
S_009009,NODE_0051,NODE_0134,19,Medium,3231
S_009010,NODE_0085,NODE_0051,6,Medium,4990
S_009011,NODE_0221,NODE_0023,14,Low,540
S_009012,NODE_0262,NODE_0055,18,Low,2732
S_009013,NODE_0024,NODE_0294,28,High,1445
S_009014,NODE_0162,NODE_0063,26,Medium,1350
S_009015,NODE_0149,NODE_0001,12,Low,3356
S_009016,NODE_0007,NODE_0040,23,Low,2681
S_009017,NODE_0245,NODE_0139,23,Low,3789
S_009018,NODE_0112,NODE_0212,9,Low,1996
S_009019,NODE_0087,NODE_0210,10,Medium,1611
S_009020,NODE_0163,NODE_0136,23,Low,1960
S_009021,NODE_0146,NODE_0174,7,High,3759
S_009022,NODE_0006,NODE_0148,5,Medium,714
S_009023,NODE_0274,NODE_0042,15,Medium,2764
S_009024,NODE_0070,NODE_0188,22,Low,3778
S_009025,NODE_0270,NODE_0172,25,High,2021
S_009026,NODE_0231,NODE_0221,17,Low,656
S_009027,NODE_0291,NODE_0050,18,High,4996
S_009028,NODE_0052,NODE_0084,5,Medium,3647
S_009029,NODE_0199,NODE_0062,30,Medium,1807
S_009030,NODE_0274,NODE_0020,20,Medium,513
S_009031,NODE_0082,NODE_0004,20,Medium,625
S_009032,NODE_0222,NODE_0126,12,Low,3106
S_009033,NODE_0039,NODE_0038,16,Medium,2246
S_009034,NODE_0120,NODE_0060,15,Low,1608
S_009035,NODE_0179,NODE_0104,8,Medium,4382
S_009036,NODE_0000,NODE_0272,13,Low,3026
S_009037,NODE_0120,NODE_0239,25,Medium,3331
S_009038,NODE_0281,NODE_0235,6,Medium,2124
S_009039,NODE_0239,NODE_0044,16,Low,790
S_009040,NODE_0058,NODE_0165,8,Low,2360
S_009041,NODE_0012,NODE_0003,7,Low,3257
S_009042,NODE_0195,NODE_0294,30,Medium,2725
S_009043,NODE_0227,NODE_0128,30,Low,2063
S_009044,NODE_0120,NODE_0035,30,Low,3422
S_009045,NODE_0046,NODE_0212,17,Low,2881
S_009046,NODE_0276,NODE_0154,6,Low,3877
S_009047,NODE_0221,NODE_0101,3,Medium,2979
S_009048,NODE_0108,NODE_0009,19,High,740
S_009049,NODE_0105,NODE_0159,23,High,1462
S_009050,NODE_0126,NODE_0038,12,Medium,3306
S_009051,NODE_0100,NODE_0194,14,Medium,1220
S_009052,NODE_0106,NODE_0205,10,Medium,2103
S_009053,NODE_0168,NODE_0042,24,Medium,3160
S_009054,NODE_0086,NODE_0094,17,High,1611
S_009055,NODE_0108,NODE_0071,29,Medium,2272
S_009056,NODE_0158,NODE_0261,22,Medium,2031
S_009057,NODE_0228,NODE_0290,7,High,2594
S_009058,NODE_0208,NODE_0181,15,Medium,3082
S_009059,NODE_0281,NODE_0122,21,Low,3338
S_009060,NODE_0090,NODE_0061,22,High,4564
S_009061,NODE_0000,NODE_0198,10,Low,4048
S_009062,NODE_0147,NODE_0045,5,Low,1125
S_009063,NODE_0165,NODE_0143,2,Low,3024
S_009064,NODE_0133,NODE_0235,17,Low,568
S_009065,NODE_0231,NODE_0171,1,Low,3775
S_009066,NODE_0100,NODE_0072,16,High,671
S_009067,NODE_0097,NODE_0137,19,Low,2570
S_009068,NODE_0052,NODE_0008,22,Medium,1527
S_009069,NODE_0194,NODE_0203,7,Medium,2937
S_009070,NODE_0085,NODE_0237,30,Low,1107
S_009071,NODE_0095,NODE_0207,9,High,3066
S_009072,NODE_0145,NODE_0103,13,Medium,3925
S_009073,NODE_0260,NODE_0246,20,Medium,4422
S_009074,NODE_0156,NODE_0199,16,High,2023
S_009075,NODE_0197,NODE_0263,14,High,2093
S_009076,NODE_0002,NODE_0045,23,Low,2188
S_009077,NODE_0112,NODE_0067,16,High,1604
S_009078,NODE_0048,NODE_0231,1,Low,3916
S_009079,NODE_0247,NODE_0061,20,High,3652
S_009080,NODE_0036,NODE_0151,28,High,2819
S_009081,NODE_0048,NODE_0276,12,Low,3024
S_009082,NODE_0235,NODE_0181,14,Low,3906
S_009083,NODE_0021,NODE_0106,18,Medium,3172
S_009084,NODE_0076,NODE_0203,1,Medium,4722
S_009085,NODE_0094,NODE_0080,17,Medium,3067
S_009086,NODE_0206,NODE_0036,10,Low,588
S_009087,NODE_0289,NODE_0194,13,Low,3519
S_009088,NODE_0086,NODE_0097,6,High,3263
S_009089,NODE_0231,NODE_0270,20,Low,4982
S_009090,NODE_0258,NODE_0171,26,Low,3969
S_009091,NODE_0291,NODE_0007,7,Low,2323
S_009092,NODE_0146,NODE_0247,24,High,1083
S_009093,NODE_0040,NODE_0094,2,Low,4340
S_009094,NODE_0108,NODE_0012,27,High,1638
S_009095,NODE_0119,NODE_0270,21,Medium,3207
S_009096,NODE_0049,NODE_0071,19,High,1762
S_009097,NODE_0018,NODE_0237,5,Low,2113
S_009098,NODE_0023,NODE_0104,8,Medium,1729
S_009099,NODE_0113,NODE_0114,19,High,3443
S_009100,NODE_0034,NODE_0054,23,Low,2475
S_009101,NODE_0298,NODE_0254,25,High,4346
S_009102,NODE_0124,NODE_0277,27,High,4249
S_009103,NODE_0080,NODE_0224,18,Medium,3695
S_009104,NODE_0224,NODE_0273,27,Low,2514
S_009105,NODE_0200,NODE_0003,21,High,2900
S_009106,NODE_0093,NODE_0066,19,Medium,3843
S_009107,NODE_0168,NODE_0053,10,Medium,2631
S_009108,NODE_0260,NODE_0192,11,Medium,2718
S_009109,NODE_0101,NODE_0012,29,Medium,1771
S_009110,NODE_0011,NODE_0195,17,Low,3034
S_009111,NODE_0285,NODE_0152,26,High,1510
S_009112,NODE_0258,NODE_0224,5,Low,1918
S_009113,NODE_0263,NODE_0040,3,Low,582
S_009114,NODE_0002,NODE_0265,9,Low,2289
S_009115,NODE_0299,NODE_0061,10,Low,1451
S_009116,NODE_0038,NODE_0224,19,Medium,2541
S_009117,NODE_0099,NODE_0010,21,Medium,510
S_009118,NODE_0232,NODE_0143,19,Medium,932
S_009119,NODE_0144,NODE_0122,28,Low,4112
S_009120,NODE_0049,NODE_0085,19,High,548
S_009121,NODE_0072,NODE_0266,9,High,2660
S_009122,NODE_0057,NODE_0209,3,High,3594
S_009123,NODE_0109,NODE_0209,26,Low,2736
S_009124,NODE_0029,NODE_0266,24,High,3207
S_009125,NODE_0058,NODE_0219,8,Low,2470
S_009126,NODE_0259,NODE_0053,7,Medium,614
S_009127,NODE_0163,NODE_0247,23,High,2910
S_009128,NODE_0039,NODE_0019,8,Medium,3866
S_009129,NODE_0081,NODE_0089,14,High,3241
S_009130,NODE_0137,NODE_0062,23,Medium,1553
S_009131,NODE_0184,NODE_0273,7,High,3366
S_009132,NODE_0042,NODE_0220,8,Medium,4539
S_009133,NODE_0264,NODE_0037,26,Low,3869
S_009134,NODE_0144,NODE_0142,23,Medium,3863
S_009135,NODE_0256,NODE_0140,26,Medium,1371
S_009136,NODE_0097,NODE_0087,22,High,980
S_009137,NODE_0051,NODE_0030,29,Low,1327
S_009138,NODE_0173,NODE_0266,25,High,3292
S_009139,NODE_0061,NODE_0050,18,Medium,4806
S_009140,NODE_0041,NODE_0061,27,Low,1268
S_009141,NODE_0146,NODE_0196,2,Low,2067
S_009142,NODE_0189,NODE_0127,29,Medium,3753
S_009143,NODE_0260,NODE_0083,17,High,620
S_009144,NODE_0049,NODE_0138,2,High,1431
S_009145,NODE_0071,NODE_0124,11,Medium,2366
S_009146,NODE_0041,NODE_0204,16,Medium,3737
S_009147,NODE_0025,NODE_0073,15,Low,3752
S_009148,NODE_0287,NODE_0298,6,Medium,4830
S_009149,NODE_0284,NODE_0140,28,Medium,4699
S_009150,NODE_0235,NODE_0045,18,Low,2128
S_009151,NODE_0272,NODE_0117,10,Medium,4134
S_009152,NODE_0023,NODE_0178,3,Low,2593
S_009153,NODE_0242,NODE_0119,1,High,750
S_009154,NODE_0094,NODE_0264,6,Low,2265
S_009155,NODE_0058,NODE_0040,23,Medium,4687
S_009156,NODE_0088,NODE_0159,21,Low,2964
S_009157,NODE_0119,NODE_0010,9,Medium,3032
S_009158,NODE_0195,NODE_0290,15,High,2930
S_009159,NODE_0075,NODE_0167,19,Medium,2310
S_009160,NODE_0153,NODE_0296,30,Low,674
S_009161,NODE_0046,NODE_0231,14,High,2352
S_009162,NODE_0126,NODE_0141,12,Low,1001
S_009163,NODE_0132,NODE_0053,20,Medium,1231
S_009164,NODE_0044,NODE_0101,21,Low,2256
S_009165,NODE_0013,NODE_0226,25,Medium,3696
S_009166,NODE_0036,NODE_0244,1,Medium,1370
S_009167,NODE_0198,NODE_0205,18,High,2692
S_009168,NODE_0211,NODE_0159,26,High,4911
S_009169,NODE_0069,NODE_0015,30,High,4777
S_009170,NODE_0250,NODE_0064,17,Medium,4786
S_009171,NODE_0036,NODE_0262,4,High,3688
S_009172,NODE_0293,NODE_0201,20,Low,2354
S_009173,NODE_0143,NODE_0130,29,Medium,956
S_009174,NODE_0167,NODE_0189,15,Low,3032
S_009175,NODE_0255,NODE_0236,6,Low,2322
S_009176,NODE_0292,NODE_0209,28,Low,3807
S_009177,NODE_0078,NODE_0013,23,High,1109
S_009178,NODE_0208,NODE_0003,22,Medium,2912
S_009179,NODE_0056,NODE_0244,24,High,1790
S_009180,NODE_0099,NODE_0034,29,High,734
S_009181,NODE_0032,NODE_0224,2,High,3697
S_009182,NODE_0216,NODE_0269,30,Medium,2488
S_009183,NODE_0224,NODE_0068,4,High,4969
S_009184,NODE_0185,NODE_0284,19,Low,3332
S_009185,NODE_0262,NODE_0128,24,High,917
S_009186,NODE_0156,NODE_0246,2,Medium,4240
S_009187,NODE_0045,NODE_0081,27,Medium,3102
S_009188,NODE_0198,NODE_0177,13,High,2779
S_009189,NODE_0051,NODE_0219,11,Medium,3692
S_009190,NODE_0214,NODE_0234,4,Medium,4255
S_009191,NODE_0057,NODE_0042,27,Low,1649
S_009192,NODE_0019,NODE_0253,1,Low,4778
S_009193,NODE_0009,NODE_0172,21,High,2070
S_009194,NODE_0188,NODE_0291,14,Medium,2021
S_009195,NODE_0209,NODE_0093,12,High,3277
S_009196,NODE_0070,NODE_0176,15,Medium,1140
S_009197,NODE_0178,NODE_0014,23,High,2446
S_009198,NODE_0096,NODE_0177,28,High,4704
S_009199,NODE_0132,NODE_0274,2,High,3922
S_009200,NODE_0033,NODE_0258,14,High,4731
S_009201,NODE_0097,NODE_0005,27,Medium,2172
S_009202,NODE_0143,NODE_0074,6,High,4563
S_009203,NODE_0276,NODE_0191,7,Low,1514
S_009204,NODE_0001,NODE_0033,23,Low,2294
S_009205,NODE_0298,NODE_0278,19,Low,578
S_009206,NODE_0289,NODE_0007,9,Low,888
S_009207,NODE_0126,NODE_0250,30,Medium,3323
S_009208,NODE_0283,NODE_0158,27,High,630
S_009209,NODE_0054,NODE_0155,2,Medium,4044
S_009210,NODE_0170,NODE_0000,5,Medium,4187
S_009211,NODE_0280,NODE_0250,2,High,880
S_009212,NODE_0166,NODE_0028,5,High,4276
S_009213,NODE_0288,NODE_0003,9,Medium,2080
S_009214,NODE_0202,NODE_0034,25,High,1412
S_009215,NODE_0264,NODE_0098,25,High,3940
S_009216,NODE_0136,NODE_0271,25,High,2037
S_009217,NODE_0194,NODE_0068,14,High,3896
S_009218,NODE_0040,NODE_0211,23,Low,3685
S_009219,NODE_0227,NODE_0243,29,Low,4230
S_009220,NODE_0234,NODE_0162,6,High,3867
S_009221,NODE_0292,NODE_0153,30,High,1973
S_009222,NODE_0196,NODE_0050,12,Medium,4925
S_009223,NODE_0236,NODE_0276,18,High,1220
S_009224,NODE_0135,NODE_0049,23,Low,2612
S_009225,NODE_0167,NODE_0083,26,Medium,4369
S_009226,NODE_0018,NODE_0185,2,High,4370
S_009227,NODE_0172,NODE_0173,2,Medium,4022
S_009228,NODE_0083,NODE_0135,10,High,1158
S_009229,NODE_0278,NODE_0274,18,High,3657
S_009230,NODE_0226,NODE_0264,19,High,3514
S_009231,NODE_0012,NODE_0051,8,High,1424
S_009232,NODE_0295,NODE_0102,17,Medium,1009
S_009233,NODE_0224,NODE_0142,27,High,1161
S_009234,NODE_0152,NODE_0086,1,Low,2472
S_009235,NODE_0141,NODE_0275,28,Medium,2235
S_009236,NODE_0282,NODE_0089,18,High,1115
S_009237,NODE_0159,NODE_0008,10,Medium,1949
S_009238,NODE_0159,NODE_0243,18,Medium,2105
S_009239,NODE_0183,NODE_0225,30,Low,2266
S_009240,NODE_0210,NODE_0083,16,Low,2405
S_009241,NODE_0024,NODE_0256,22,High,594
S_009242,NODE_0123,NODE_0156,11,Medium,3038
S_009243,NODE_0203,NODE_0256,10,Low,1963
S_009244,NODE_0032,NODE_0021,28,High,3136
S_009245,NODE_0151,NODE_0198,18,Medium,1333
S_009246,NODE_0249,NODE_0235,26,High,2041
S_009247,NODE_0029,NODE_0241,19,Low,1122
S_009248,NODE_0292,NODE_0256,28,Medium,3750
S_009249,NODE_0228,NODE_0214,3,Medium,657
S_009250,NODE_0294,NODE_0190,4,Low,824
S_009251,NODE_0110,NODE_0179,13,High,1835
S_009252,NODE_0163,NODE_0247,23,Medium,1589
S_009253,NODE_0035,NODE_0029,24,High,775
S_009254,NODE_0072,NODE_0269,1,Medium,4216
S_009255,NODE_0175,NODE_0191,1,Low,948
S_009256,NODE_0131,NODE_0152,9,Low,3321
S_009257,NODE_0218,NODE_0195,22,Low,838
S_009258,NODE_0191,NODE_0229,29,Low,4570
S_009259,NODE_0190,NODE_0222,5,Low,678
S_009260,NODE_0083,NODE_0058,15,Medium,4929
S_009261,NODE_0290,NODE_0091,27,High,2237
S_009262,NODE_0288,NODE_0011,11,Low,4264
S_009263,NODE_0014,NODE_0060,24,Low,4416
S_009264,NODE_0200,NODE_0014,22,Medium,2013
S_009265,NODE_0002,NODE_0110,5,High,2787
S_009266,NODE_0265,NODE_0098,27,Low,2363
S_009267,NODE_0238,NODE_0246,30,Medium,3944
S_009268,NODE_0251,NODE_0243,20,Medium,3579
S_009269,NODE_0198,NODE_0279,11,Low,2025
